locus_key	qc_exp_lead_present	qc_mdd_lead_present_main	qc_mdd_lead_present_noukbb
GlycA__locus296	TRUE	TRUE	TRUE
GlycA__locus297	TRUE	TRUE	TRUE
GlycA__locus298	TRUE	TRUE	TRUE
GlycA__locus299	TRUE	TRUE	TRUE
GlycA__locus300	TRUE	TRUE	TRUE
GlycA__locus301	TRUE	TRUE	TRUE
GlycA__locus302	TRUE	TRUE	TRUE
GlycA__locus303	TRUE	TRUE	TRUE
GlycA__locus304	TRUE	TRUE	TRUE
GlycA__locus305	TRUE	TRUE	TRUE
GlycA__locus306	TRUE	TRUE	TRUE
GlycA__locus307	TRUE	TRUE	TRUE
GlycA__locus308	TRUE	TRUE	TRUE
GlycA__locus309	TRUE	TRUE	TRUE
GlycA__locus310	TRUE	TRUE	TRUE
GlycA__locus311	TRUE	TRUE	TRUE
GlycA__locus312	TRUE	TRUE	TRUE
GlycA__locus313	TRUE	TRUE	TRUE
GlycA__locus314	TRUE	TRUE	TRUE
GlycA__locus315	TRUE	TRUE	TRUE
GlycA__locus316	TRUE	TRUE	TRUE
GlycA__locus317	TRUE	TRUE	TRUE
GlycA__locus318	TRUE	TRUE	TRUE
GlycA__locus319	TRUE	TRUE	TRUE
GlycA__locus320	TRUE	TRUE	TRUE
GlycA__locus321	TRUE	TRUE	TRUE
GlycA__locus322	TRUE	TRUE	TRUE
GlycA__locus323	TRUE	TRUE	TRUE
GlycA__locus324	TRUE	TRUE	TRUE
GlycA__locus325	TRUE	TRUE	TRUE
GlycA__locus326	TRUE	TRUE	TRUE
GlycA__locus327	TRUE	TRUE	TRUE
GlycA__locus328	TRUE	TRUE	TRUE
GlycA__locus329	TRUE	TRUE	TRUE
GlycA__locus330	TRUE	TRUE	TRUE
GlycA__locus331	TRUE	TRUE	TRUE
GlycA__locus332	TRUE	TRUE	TRUE
GlycA__locus333	TRUE	TRUE	TRUE
GlycA__locus334	TRUE	TRUE	TRUE
GlycA__locus335	TRUE	TRUE	TRUE
GlycA__locus336	TRUE	TRUE	TRUE
GlycA__locus337	TRUE	TRUE	TRUE
GlycA__locus338	TRUE	TRUE	TRUE
GlycA__locus339	FALSE	FALSE	FALSE
GlycA__locus340	TRUE	TRUE	TRUE
GlycA__locus341	TRUE	TRUE	TRUE
GlycA__locus342	TRUE	TRUE	TRUE
GlycA__locus343	TRUE	TRUE	TRUE
GlycA__locus344	TRUE	TRUE	TRUE
GlycA__locus345	TRUE	TRUE	TRUE
GlycA__locus346	TRUE	TRUE	TRUE
GlycA__locus347	TRUE	TRUE	TRUE
GlycA__locus348	TRUE	TRUE	TRUE
GlycA__locus349	TRUE	TRUE	TRUE
GlycA__locus350	TRUE	TRUE	TRUE
GlycA__locus351	TRUE	TRUE	TRUE
GlycA__locus352	TRUE	TRUE	TRUE
GlycA__locus353	TRUE	TRUE	TRUE
GlycA__locus354	TRUE	TRUE	TRUE
GlycA__locus355	TRUE	TRUE	TRUE
GlycA__locus356	TRUE	TRUE	TRUE
GlycA__locus357	TRUE	TRUE	TRUE
GlycA__locus358	TRUE	TRUE	TRUE
GlycA__locus359	TRUE	TRUE	TRUE
GlycA__locus360	TRUE	TRUE	TRUE
GlycA__locus361	TRUE	TRUE	TRUE
GlycA__locus362	TRUE	TRUE	TRUE
GlycA__locus363	TRUE	TRUE	TRUE
GlycA__locus364	TRUE	TRUE	TRUE
GlycA__locus365	TRUE	TRUE	TRUE
GlycA__locus366	FALSE	FALSE	FALSE
GlycA__locus367	TRUE	TRUE	TRUE
GlycA__locus368	TRUE	TRUE	TRUE
GlycA__locus369	TRUE	TRUE	FALSE
GlycA__locus370	TRUE	TRUE	TRUE
GlycA__locus371	TRUE	TRUE	TRUE
GlycA__locus372	TRUE	TRUE	TRUE
GlycA__locus373	TRUE	TRUE	TRUE
GlycA__locus374	TRUE	TRUE	TRUE
GlycA__locus375	TRUE	TRUE	TRUE
GlycA__locus376	TRUE	TRUE	TRUE
GlycA__locus377	TRUE	TRUE	TRUE
GlycA__locus378	FALSE	FALSE	FALSE
GlycA__locus379	TRUE	TRUE	TRUE
GlycA__locus380	TRUE	TRUE	TRUE
GlycA__locus381	TRUE	TRUE	TRUE
GlycA__locus382	TRUE	TRUE	TRUE
GlycA__locus383	TRUE	TRUE	TRUE
GlycA__locus384	TRUE	TRUE	TRUE
GlycA__locus385	TRUE	TRUE	TRUE
GlycA__locus386	TRUE	TRUE	TRUE
GlycA__locus387	TRUE	TRUE	TRUE
GlycA__locus388	TRUE	TRUE	TRUE
GlycA__locus389	TRUE	TRUE	TRUE
GlycA__locus390	TRUE	TRUE	TRUE
GlycA__locus391	TRUE	TRUE	TRUE
GlycA__locus392	TRUE	TRUE	TRUE
GlycA__locus393	TRUE	TRUE	TRUE
GlycA__locus394	TRUE	TRUE	TRUE
GlycA__locus395	TRUE	TRUE	TRUE
GlycA__locus396	TRUE	TRUE	TRUE
GlycA__locus397	TRUE	TRUE	TRUE
GlycA__locus398	TRUE	TRUE	TRUE
GlycA__locus399	TRUE	TRUE	TRUE
GlycA__locus400	TRUE	TRUE	TRUE
GlycA__locus401	TRUE	TRUE	TRUE
GlycA__locus402	TRUE	TRUE	TRUE
GlycA__locus403	TRUE	TRUE	TRUE
GlycA__locus404	TRUE	TRUE	TRUE
GlycA__locus405	TRUE	TRUE	TRUE
GlycA__locus406	TRUE	TRUE	TRUE
GlycA__locus407	TRUE	TRUE	TRUE
GlycA__locus408	TRUE	TRUE	TRUE
GlycA__locus409	TRUE	TRUE	TRUE
GlycA__locus410	TRUE	TRUE	TRUE
GlycA__locus411	TRUE	TRUE	TRUE
GlycA__locus412	TRUE	TRUE	TRUE
GlycA__locus413	TRUE	TRUE	TRUE
GlycA__locus414	TRUE	TRUE	TRUE
GlycA__locus415	TRUE	TRUE	TRUE
GlycA__locus416	TRUE	TRUE	TRUE
GlycA__locus417	TRUE	TRUE	TRUE
GlycA__locus418	TRUE	TRUE	TRUE
GlycA__locus419	TRUE	TRUE	TRUE
GlycA__locus420	TRUE	TRUE	TRUE
GlycA__locus421	TRUE	TRUE	TRUE
GlycA__locus422	TRUE	TRUE	TRUE
GlycA__locus423	TRUE	TRUE	TRUE
GlycA__locus424	TRUE	TRUE	TRUE
GlycA__locus425	TRUE	TRUE	TRUE
GlycA__locus426	TRUE	TRUE	TRUE
GlycA__locus427	TRUE	TRUE	TRUE
GlycA__locus428	TRUE	TRUE	TRUE
GlycA__locus429	TRUE	TRUE	TRUE
GlycA__locus430	TRUE	TRUE	TRUE
GlycA__locus431	TRUE	TRUE	TRUE
GlycA__locus432	TRUE	TRUE	TRUE
GlycA__locus433	TRUE	TRUE	TRUE
GlycA__locus434	TRUE	TRUE	TRUE
GlycA__locus435	TRUE	TRUE	TRUE
GlycA__locus436	TRUE	TRUE	TRUE
GlycA__locus437	TRUE	TRUE	TRUE
GlycA__locus438	TRUE	TRUE	TRUE
GlycA__locus439	TRUE	TRUE	TRUE
GlycA__locus440	TRUE	TRUE	TRUE
GlycA__locus441	TRUE	TRUE	TRUE
GlycA__locus442	TRUE	TRUE	TRUE
GlycA__locus443	TRUE	TRUE	TRUE
GlycA__locus444	TRUE	TRUE	TRUE
GlycA__locus445	TRUE	TRUE	TRUE
GlycA__locus446	TRUE	TRUE	TRUE
GlycA__locus447	TRUE	TRUE	TRUE
GlycA__locus448	TRUE	TRUE	TRUE
GlycA__locus449	TRUE	TRUE	TRUE
GlycA__locus450	TRUE	TRUE	TRUE
GlycA__locus451	TRUE	TRUE	TRUE
GlycA__locus452	TRUE	TRUE	TRUE
GlycA__locus453	TRUE	TRUE	TRUE
GlycA__locus454	TRUE	TRUE	TRUE
GlycA__locus455	TRUE	TRUE	TRUE
GlycA__locus456	TRUE	TRUE	TRUE
GlycA__locus457	TRUE	TRUE	TRUE
GlycA__locus458	TRUE	TRUE	TRUE
GlycA__locus459	TRUE	TRUE	TRUE
GlycA__locus460	TRUE	TRUE	TRUE
GlycA__locus461	TRUE	TRUE	TRUE
GlycA__locus462	TRUE	TRUE	TRUE
GlycA__locus463	TRUE	TRUE	TRUE
GlycA__locus464	TRUE	TRUE	TRUE
GlycA__locus465	TRUE	TRUE	TRUE
GlycA__locus466	TRUE	TRUE	TRUE
GlycA__locus467	TRUE	TRUE	TRUE
GlycA__locus468	TRUE	TRUE	TRUE
GlycA__locus469	TRUE	TRUE	TRUE
GlycA__locus470	TRUE	TRUE	TRUE
GlycA__locus471	TRUE	TRUE	TRUE
GlycA__locus472	TRUE	TRUE	TRUE
GlycA__locus473	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus001	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus002	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus003	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus004	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus005	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus006	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus007	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus008	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus009	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus010	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus011	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus012	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus013	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus014	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus015	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus016	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus017	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus018	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus019	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus020	FALSE	FALSE	FALSE
Monounsaturated_fatty_acids__locus021	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus022	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus023	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus024	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus025	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus026	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus027	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus028	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus029	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus030	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus031	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus032	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus033	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus034	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus035	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus036	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus037	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus038	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus039	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus040	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus041	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus042	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus043	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus044	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus045	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus046	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus047	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus048	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus049	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus050	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus051	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus052	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus053	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus054	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus055	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus056	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus057	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus058	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus059	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus060	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus061	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus062	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus063	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus064	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus065	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus066	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus067	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus068	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus069	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus070	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus071	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus072	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus073	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus074	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus075	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus076	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus077	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus078	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus079	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus080	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus081	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus082	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus083	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus084	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus085	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus086	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus087	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus088	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus089	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus090	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus091	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus092	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus093	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus094	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus095	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus096	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus097	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus098	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus099	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus100	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus101	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus102	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus103	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus104	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus105	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus106	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus107	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus108	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus109	FALSE	FALSE	FALSE
Monounsaturated_fatty_acids__locus110	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus111	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus112	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus113	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus114	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus115	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus116	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus117	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus118	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus119	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus120	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus121	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus122	FALSE	FALSE	FALSE
Monounsaturated_fatty_acids__locus123	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus124	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus125	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus126	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus127	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus128	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus129	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus130	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus131	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus132	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus133	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus134	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus135	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus136	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus137	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus138	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus139	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus140	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus141	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus142	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus143	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus144	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus145	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus146	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus147	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus148	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus149	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus150	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus151	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus152	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus153	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus154	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus155	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus156	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus157	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus158	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus159	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus160	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus161	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus162	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus163	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus164	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus165	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus166	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus167	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus168	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus169	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus170	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus171	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus172	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus173	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus174	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus175	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus176	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus177	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus178	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus179	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus180	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus181	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus182	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus183	FALSE	FALSE	FALSE
Monounsaturated_fatty_acids__locus184	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus185	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus186	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus187	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus188	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus189	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus190	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus191	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus192	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus193	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus194	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus195	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus196	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus197	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus198	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus199	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus200	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus201	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus202	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus203	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus204	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus205	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus206	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus207	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus208	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus209	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus210	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus211	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus212	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus213	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus214	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus215	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus216	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus217	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus218	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus219	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus220	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus221	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus222	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus223	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus224	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus225	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus226	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus227	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus228	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus229	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus230	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus231	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus232	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus233	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus234	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus235	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus236	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus237	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus238	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus239	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus240	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus241	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus242	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus243	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus244	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus245	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus246	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus247	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus248	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus249	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus250	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus251	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus252	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus253	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus254	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus255	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus256	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus257	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus258	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus259	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus260	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus261	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus262	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus263	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus264	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus265	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus266	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus267	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus268	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus269	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus270	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus271	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus272	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus273	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus274	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus275	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus276	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus277	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus278	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus279	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus280	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus281	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus282	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus283	TRUE	TRUE	TRUE
Monounsaturated_fatty_acids__locus284	TRUE	TRUE	TRUE
