locus_key	trait	locus	abf_class	failure_reason	is_mhc	qc_exp_lead_present	qc_mdd_lead_present_main	qc_mdd_lead_present_noukbb
Cholesterol_in_very_large_HDL__locus177	Cholesterol_in_very_large_HDL	locus177	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus178	Cholesterol_in_very_large_HDL	locus178	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus179	Cholesterol_in_very_large_HDL	locus179	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus180	Cholesterol_in_very_large_HDL	locus180	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus181	Cholesterol_in_very_large_HDL	locus181	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus182	Cholesterol_in_very_large_HDL	locus182	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus183	Cholesterol_in_very_large_HDL	locus183	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus184	Cholesterol_in_very_large_HDL	locus184	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus185	Cholesterol_in_very_large_HDL	locus185	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus186	Cholesterol_in_very_large_HDL	locus186	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus187	Cholesterol_in_very_large_HDL	locus187	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus188	Cholesterol_in_very_large_HDL	locus188	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus189	Cholesterol_in_very_large_HDL	locus189	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus190	Cholesterol_in_very_large_HDL	locus190	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus191	Cholesterol_in_very_large_HDL	locus191	inconclusive	mhc_excluded	TRUE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus192	Cholesterol_in_very_large_HDL	locus192	inconclusive	mhc_excluded	TRUE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus193	Cholesterol_in_very_large_HDL	locus193	inconclusive	mhc_excluded	TRUE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus194	Cholesterol_in_very_large_HDL	locus194	inconclusive	mhc_excluded	TRUE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus195	Cholesterol_in_very_large_HDL	locus195	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus196	Cholesterol_in_very_large_HDL	locus196	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus197	Cholesterol_in_very_large_HDL	locus197	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus198	Cholesterol_in_very_large_HDL	locus198	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus199	Cholesterol_in_very_large_HDL	locus199	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus200	Cholesterol_in_very_large_HDL	locus200	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus201	Cholesterol_in_very_large_HDL	locus201	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus202	Cholesterol_in_very_large_HDL	locus202	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus203	Cholesterol_in_very_large_HDL	locus203	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus204	Cholesterol_in_very_large_HDL	locus204	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus205	Cholesterol_in_very_large_HDL	locus205	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus206	Cholesterol_in_very_large_HDL	locus206	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus207	Cholesterol_in_very_large_HDL	locus207	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus208	Cholesterol_in_very_large_HDL	locus208	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus209	Cholesterol_in_very_large_HDL	locus209	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus210	Cholesterol_in_very_large_HDL	locus210	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus211	Cholesterol_in_very_large_HDL	locus211	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus212	Cholesterol_in_very_large_HDL	locus212	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus213	Cholesterol_in_very_large_HDL	locus213	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus214	Cholesterol_in_very_large_HDL	locus214	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus215	Cholesterol_in_very_large_HDL	locus215	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus216	Cholesterol_in_very_large_HDL	locus216	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus217	Cholesterol_in_very_large_HDL	locus217	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus218	Cholesterol_in_very_large_HDL	locus218	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus219	Cholesterol_in_very_large_HDL	locus219	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus220	Cholesterol_in_very_large_HDL	locus220	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus221	Cholesterol_in_very_large_HDL	locus221	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus222	Cholesterol_in_very_large_HDL	locus222	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus223	Cholesterol_in_very_large_HDL	locus223	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus224	Cholesterol_in_very_large_HDL	locus224	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus225	Cholesterol_in_very_large_HDL	locus225	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus226	Cholesterol_in_very_large_HDL	locus226	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus227	Cholesterol_in_very_large_HDL	locus227	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus228	Cholesterol_in_very_large_HDL	locus228	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus229	Cholesterol_in_very_large_HDL	locus229	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus230	Cholesterol_in_very_large_HDL	locus230	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus231	Cholesterol_in_very_large_HDL	locus231	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus232	Cholesterol_in_very_large_HDL	locus232	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus233	Cholesterol_in_very_large_HDL	locus233	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus234	Cholesterol_in_very_large_HDL	locus234	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus235	Cholesterol_in_very_large_HDL	locus235	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus236	Cholesterol_in_very_large_HDL	locus236	inconclusive	lead_missing	FALSE	FALSE	FALSE	FALSE
Cholesterol_in_very_large_HDL__locus237	Cholesterol_in_very_large_HDL	locus237	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus238	Cholesterol_in_very_large_HDL	locus238	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus239	Cholesterol_in_very_large_HDL	locus239	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus240	Cholesterol_in_very_large_HDL	locus240	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus241	Cholesterol_in_very_large_HDL	locus241	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus242	Cholesterol_in_very_large_HDL	locus242	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus243	Cholesterol_in_very_large_HDL	locus243	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus244	Cholesterol_in_very_large_HDL	locus244	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus245	Cholesterol_in_very_large_HDL	locus245	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus246	Cholesterol_in_very_large_HDL	locus246	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus247	Cholesterol_in_very_large_HDL	locus247	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus248	Cholesterol_in_very_large_HDL	locus248	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus249	Cholesterol_in_very_large_HDL	locus249	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus250	Cholesterol_in_very_large_HDL	locus250	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus251	Cholesterol_in_very_large_HDL	locus251	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus252	Cholesterol_in_very_large_HDL	locus252	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus253	Cholesterol_in_very_large_HDL	locus253	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus254	Cholesterol_in_very_large_HDL	locus254	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus255	Cholesterol_in_very_large_HDL	locus255	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus256	Cholesterol_in_very_large_HDL	locus256	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus257	Cholesterol_in_very_large_HDL	locus257	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus258	Cholesterol_in_very_large_HDL	locus258	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus259	Cholesterol_in_very_large_HDL	locus259	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus260	Cholesterol_in_very_large_HDL	locus260	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus261	Cholesterol_in_very_large_HDL	locus261	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus262	Cholesterol_in_very_large_HDL	locus262	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus263	Cholesterol_in_very_large_HDL	locus263	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus264	Cholesterol_in_very_large_HDL	locus264	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus265	Cholesterol_in_very_large_HDL	locus265	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus266	Cholesterol_in_very_large_HDL	locus266	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus267	Cholesterol_in_very_large_HDL	locus267	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus268	Cholesterol_in_very_large_HDL	locus268	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus269	Cholesterol_in_very_large_HDL	locus269	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus270	Cholesterol_in_very_large_HDL	locus270	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus271	Cholesterol_in_very_large_HDL	locus271	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus272	Cholesterol_in_very_large_HDL	locus272	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus273	Cholesterol_in_very_large_HDL	locus273	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus274	Cholesterol_in_very_large_HDL	locus274	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus275	Cholesterol_in_very_large_HDL	locus275	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus276	Cholesterol_in_very_large_HDL	locus276	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus277	Cholesterol_in_very_large_HDL	locus277	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus278	Cholesterol_in_very_large_HDL	locus278	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus279	Cholesterol_in_very_large_HDL	locus279	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus280	Cholesterol_in_very_large_HDL	locus280	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus281	Cholesterol_in_very_large_HDL	locus281	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus282	Cholesterol_in_very_large_HDL	locus282	robust_coloc	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus283	Cholesterol_in_very_large_HDL	locus283	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus284	Cholesterol_in_very_large_HDL	locus284	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus285	Cholesterol_in_very_large_HDL	locus285	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus286	Cholesterol_in_very_large_HDL	locus286	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus287	Cholesterol_in_very_large_HDL	locus287	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus288	Cholesterol_in_very_large_HDL	locus288	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus289	Cholesterol_in_very_large_HDL	locus289	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus290	Cholesterol_in_very_large_HDL	locus290	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus291	Cholesterol_in_very_large_HDL	locus291	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus292	Cholesterol_in_very_large_HDL	locus292	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus293	Cholesterol_in_very_large_HDL	locus293	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus294	Cholesterol_in_very_large_HDL	locus294	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus295	Cholesterol_in_very_large_HDL	locus295	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus296	Cholesterol_in_very_large_HDL	locus296	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus297	Cholesterol_in_very_large_HDL	locus297	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus298	Cholesterol_in_very_large_HDL	locus298	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus299	Cholesterol_in_very_large_HDL	locus299	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus300	Cholesterol_in_very_large_HDL	locus300	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus301	Cholesterol_in_very_large_HDL	locus301	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus302	Cholesterol_in_very_large_HDL	locus302	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus303	Cholesterol_in_very_large_HDL	locus303	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus304	Cholesterol_in_very_large_HDL	locus304	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus305	Cholesterol_in_very_large_HDL	locus305	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus306	Cholesterol_in_very_large_HDL	locus306	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus307	Cholesterol_in_very_large_HDL	locus307	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus308	Cholesterol_in_very_large_HDL	locus308	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus309	Cholesterol_in_very_large_HDL	locus309	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus310	Cholesterol_in_very_large_HDL	locus310	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus311	Cholesterol_in_very_large_HDL	locus311	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus312	Cholesterol_in_very_large_HDL	locus312	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus313	Cholesterol_in_very_large_HDL	locus313	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus314	Cholesterol_in_very_large_HDL	locus314	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus315	Cholesterol_in_very_large_HDL	locus315	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus316	Cholesterol_in_very_large_HDL	locus316	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus317	Cholesterol_in_very_large_HDL	locus317	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus318	Cholesterol_in_very_large_HDL	locus318	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus319	Cholesterol_in_very_large_HDL	locus319	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus320	Cholesterol_in_very_large_HDL	locus320	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus321	Cholesterol_in_very_large_HDL	locus321	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus322	Cholesterol_in_very_large_HDL	locus322	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus323	Cholesterol_in_very_large_HDL	locus323	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus324	Cholesterol_in_very_large_HDL	locus324	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus325	Cholesterol_in_very_large_HDL	locus325	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus326	Cholesterol_in_very_large_HDL	locus326	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus327	Cholesterol_in_very_large_HDL	locus327	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus328	Cholesterol_in_very_large_HDL	locus328	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus329	Cholesterol_in_very_large_HDL	locus329	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus330	Cholesterol_in_very_large_HDL	locus330	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus331	Cholesterol_in_very_large_HDL	locus331	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus332	Cholesterol_in_very_large_HDL	locus332	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus333	Cholesterol_in_very_large_HDL	locus333	prior_sensitive_coloc	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus334	Cholesterol_in_very_large_HDL	locus334	distinct_signal	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus335	Cholesterol_in_very_large_HDL	locus335	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus336	Cholesterol_in_very_large_HDL	locus336	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus337	Cholesterol_in_very_large_HDL	locus337	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus338	Cholesterol_in_very_large_HDL	locus338	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus339	Cholesterol_in_very_large_HDL	locus339	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus340	Cholesterol_in_very_large_HDL	locus340	trait_specific_or_low_power	none	FALSE	TRUE	TRUE	TRUE
Cholesterol_in_very_large_HDL__locus341	Cholesterol_in_very_large_HDL	locus341	inconclusive	posterior_indeterminate	FALSE	TRUE	TRUE	TRUE
