locus_key	trait	locus	outcome	p12	nsnp	PP.H0	PP.H1	PP.H2	PP.H3	PP.H4
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus048	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus048	noUKBB	1e-04	2338	6.19398317714433e-13	0.000471844530097065	1.31174426016811e-09	0.999258990012167	0.000269164145371174
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus049	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus049	main	1e-06	2611	2.43143999800268e-13	0.98068367463551	4.74633255280997e-15	0.0191418527002155	0.000174472664025058
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus049	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus049	main	5e-06	2611	2.4297443021575e-13	0.979999741972609	4.74302244176617e-15	0.0191285030966392	0.00087175493050488
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus049	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus049	main	1e-05	2611	2.42762800547429e-13	0.979146166474299	4.73889128991906e-15	0.0191118422539233	0.0017419912715299
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus049	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus049	main	1e-04	2611	2.39015533784909e-13	0.964032146216648	4.66574215099884e-15	0.0188168334177789	0.017151020365331
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus049	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus049	noUKBB	1e-06	2555	2.4143020828411e-13	0.973771361919551	6.46372129352548e-15	0.0260688208184386	0.000159817261762269
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus049	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus049	noUKBB	5e-06	2555	2.41275968025954e-13	0.973149257720932	6.45959187638234e-15	0.0260521664748027	0.000798575804018113
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus049	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus049	noUKBB	1e-05	2555	2.41083444620331e-13	0.972372744374787	6.45443751875131e-15	0.0260313784458306	0.00159587717913478
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus049	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus049	noUKBB	1e-04	2555	2.37669818070875e-13	0.958604410255486	6.36304576304401e-15	0.0256627865471975	0.0157328031970736
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus050	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus050	main	1e-06	3269	5.27186502344661e-05	0.860308364850216	8.38034557159534e-06	0.136728682265554	0.00290185388842413
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus050	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus050	main	5e-06	3269	5.21137443477624e-05	0.850436989313025	8.28418756401505e-06	0.135159825999018	0.0143427867560452
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus050	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus050	main	1e-05	3269	5.13768570429989e-05	0.838411827260876	8.16704931723189e-06	0.133248668757502	0.0282799600752614
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus050	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus050	main	1e-04	3269	4.09534098766752e-05	0.6683130339898	6.5101008006716e-06	0.106214892487101	0.225424610012421
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus050	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus050	noUKBB	1e-06	3168	4.45731706187905e-05	0.716635845233869	1.75575221846919e-05	0.282275005380496	0.00102701869283266
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus050	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus050	noUKBB	5e-06	3168	4.43908098527554e-05	0.713703896263429	1.74856896641234e-05	0.281120142814089	0.00511408442296686
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus050	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus050	noUKBB	1e-05	3168	4.41649465873718e-05	0.710072525421991	1.73967213623933e-05	0.279689785638094	0.010176127271966
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus050	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus050	noUKBB	1e-04	3168	4.04594609697242e-05	0.650496691333012	1.59371180845983e-05	0.256223517518996	0.0932233945689364
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus051	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus051	main	1e-06	2728	0.000947762572380551	0.839373803788808	0.000179934039040011	0.159354844421352	0.000143655178419553
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus051	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus051	main	5e-06	2728	0.000947218281135836	0.838891759207433	0.000179830704592197	0.159263328413916	0.000717863392922601
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus051	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus051	main	1e-05	2728	0.000946538795584504	0.838289981517048	0.000179701703317739	0.159149081114567	0.00143469686948266
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus051	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus051	main	1e-04	2728	0.000934472630960202	0.827603737099943	0.00017741092522643	0.157120301077771	0.0141640782660993
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus051	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus051	noUKBB	1e-06	2668	0.00113695968655953	0.930067259924709	8.37675299353529e-05	0.0685224664447597	0.000189546414036375
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus051	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus051	noUKBB	5e-06	2668	0.00113609831311455	0.929362630508899	8.37040667126103e-05	0.0684705530535662	0.000947014057707153
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus051	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus051	noUKBB	1e-05	2668	0.00113502342997055	0.92848334373004	8.36248727825113e-05	0.0684057718260186	0.0018922361411881
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus051	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus051	noUKBB	1e-04	2668	0.00111601751193796	0.912935930470019	8.22245779202005e-05	0.0672603201481487	0.0186055072919739
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus052	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus052	main	1e-06	2100	9.93594041412036e-05	3.39621855311926e-05	0.47404196284069	0.158358323603966	0.367466391965672
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus052	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus052	main	5e-06	2100	4.02286688935807e-05	1.37506210755357e-05	0.191930269002821	0.0641161712056266	0.743899580501584
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus052	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus052	main	1e-05	2100	2.30682255695079e-05	7.88498445052708e-06	0.110058096893181	0.0367659766207325	0.853144973276066
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus052	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus052	main	1e-04	2100	2.6581488215537e-06	9.08585797463439e-07	0.0126819810946253	0.00423653900614064	0.983077913164615
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus052	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus052	noUKBB	1e-06	2039	0.00272267205881917	0.000924783467899534	0.517873371354931	0.172844652767635	0.305634520350715
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus052	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus052	noUKBB	5e-06	2039	0.00122502830507211	0.000416093418437993	0.23300989786778	0.0777690399160838	0.687579940492626
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus052	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus052	noUKBB	1e-05	2039	0.000725908311469092	0.000246562197413019	0.13807339864431	0.0460831739285678	0.81487095691824
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus052	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus052	noUKBB	1e-04	2039	8.71037159755934e-05	2.95856698076892e-05	0.0165678032738863	0.00552964558981875	0.977785861750511
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus053	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus053	main	1e-06	3531	7.45381729784851e-08	0.385523484796188	1.18709259764557e-07	0.61397851079436	0.000497811162020996
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus053	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus053	main	5e-06	3531	7.43900442010988e-08	0.384757338804482	1.18473350339752e-07	0.612758358991449	0.0024841093406751
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus053	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus053	main	1e-05	3531	7.42057091059772e-08	0.383803927882242	1.18179778847239e-07	0.611239972067442	0.00495590766482848
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus053	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus053	main	1e-04	3531	7.10372238083382e-08	0.367416009522291	1.13133659131289e-07	0.585140836459708	0.0474429698471168
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus053	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus053	noUKBB	1e-06	3430	1.61092891515699e-07	0.833197025223104	3.19947377747506e-08	0.165468323077144	0.00133445861212264
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus053	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus053	noUKBB	5e-06	3430	1.60237569895171e-07	0.828773171239676	3.18248619304199e-08	0.164589770132263	0.00663686656562913
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus053	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus053	noUKBB	1e-05	3430	1.5918110613399e-07	0.823308979401106	3.16150371474052e-08	0.163504611840612	0.0131862179621382
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus053	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus053	noUKBB	1e-04	3430	1.42294204568309e-07	0.735967346773016	2.82611213889973e-08	0.146159046448176	0.117873436223481
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus054	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus054	main	1e-06	2612	0.000132957354262531	0.979406487931041	2.75223948717066e-06	0.0202720204091394	0.000185782066071
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus054	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus054	main	5e-06	2612	0.000132858623264429	0.978679203753063	2.7501957389847e-06	0.0202569668844988	0.000928220543433683
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus054	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus054	main	1e-05	2612	0.000132735415524898	0.977771616052258	2.74764531815432e-06	0.020238181388772	0.0018547194981269
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus054	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus054	main	1e-04	2612	0.000130556110845436	0.961718159257164	2.70253334652507e-06	0.0199059025976903	0.0182426795009525
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus054	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus054	noUKBB	1e-06	2535	0.000132807116400686	0.978299618139054	2.89775368759397e-06	0.0213435676788644	0.00022110931199314
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus054	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus054	noUKBB	5e-06	2535	0.000132689760633956	0.977435138095445	2.8951930710019e-06	0.0213247073134143	0.00110456963743537
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus054	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus054	noUKBB	1e-05	2535	0.000132543357265877	0.97635668414683	2.89199865709378e-06	0.0213011786782048	0.00220670181904255
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus054	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus054	noUKBB	1e-04	2535	0.000129962265555601	0.957343538594248	2.83568113267058e-06	0.0208863687862603	0.0216372946728028
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus055	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus055	main	1e-06	2887	1.6792766756236e-06	3.63534700995511e-08	0.978686620617108	0.0211856324220565	0.000126031330690542
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus055	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus055	main	5e-06	2887	1.67843053628776e-06	3.63351526290044e-08	0.978193488508989	0.021174957589727	0.000629839135595189
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus055	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus055	main	1e-05	2887	1.67737406045945e-06	3.63122817328663e-08	0.97757777177024	0.0211616291675044	0.0012588853759134
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus055	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus055	main	1e-04	2887	1.65858237459433e-06	3.59054738493684e-08	0.966625930538833	0.0209245546251683	0.0124478203481495
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus055	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus055	noUKBB	1e-06	2800	0.000254065303429663	5.19847035154992e-06	0.979572663579305	0.0200419297508837	0.000126142896030201
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus055	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus055	noUKBB	5e-06	2800	0.000253937173947537	5.19584867395365e-06	0.979078648314745	0.0200318222625918	0.000630396400040811
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus055	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus055	noUKBB	1e-05	2800	0.000253777193718205	5.19257529318189e-06	0.978461829499852	0.0200192022295746	0.00125999850156218
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus055	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus055	noUKBB	1e-04	2800	0.00025093163239094	5.13435181286555e-06	0.96749050027426	0.0197947302554286	0.0124587034861067
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus056	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus056	main	1e-06	1552	3.01272842266573e-08	0.974975728454008	6.04168125245746e-10	0.0194967448503266	0.00552749596421129
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus056	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus056	main	5e-06	1552	2.94755796367184e-08	0.953885339007279	5.91098937284587e-10	0.019074996975137	0.0270396339509069
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus056	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus056	main	1e-05	1552	2.86995541966857e-08	0.928771692420268	5.75536637287009e-10	0.0185727953864425	0.0526554829181975
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus056	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus056	main	1e-04	1552	1.94718548925589e-08	0.630145942309177	3.90485713115995e-10	0.0126011287226113	0.35725290910587
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus056	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus056	noUKBB	1e-06	1507	7.93034727801472e-08	0.967730090257044	2.07022422266965e-09	0.0251919009543765	0.00707792741488426
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus056	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus056	noUKBB	5e-06	1507	7.71200717012196e-08	0.941086327391379	2.01322634296859e-09	0.0244983118617965	0.0344152816135278
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus056	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus056	noUKBB	1e-05	1507	7.45542656532724e-08	0.909776125816152	1.94624574747993e-09	0.023683246271829	0.0665405514115092
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus056	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus056	noUKBB	1e-04	1507	4.66294949181985e-08	0.569013736017941	1.2172671194126e-09	0.0148125369085467	0.41617367922675
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus057	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus057	main	1e-06	2849	0.0192050927410844	0.000625934462547724	0.949106497081083	0.0309320777624993	0.000130397952785243
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus057	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus057	main	5e-06	2849	0.0191950807441541	0.000625608150459462	0.948611708981726	0.0309159522549694	0.000651649868690973
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus057	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus057	main	1e-05	2849	0.0191825804181435	0.000625200738480325	0.947993948849438	0.0308958189985759	0.00130245099536184
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus057	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus057	main	1e-04	2849	0.0189603263547454	0.000617957009975722	0.937010259344906	0.0305378524912154	0.0128736047991574
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus057	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus057	noUKBB	1e-06	2760	0.161558437536704	0.00512001402683567	0.80758476605044	0.0255920493203471	0.000144733065673284
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus057	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus057	noUKBB	5e-06	2760	0.161464960261914	0.00511705160057423	0.807117499690085	0.0255772418298611	0.000723246617565625
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus057	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus057	noUKBB	1e-05	2760	0.161348265674515	0.00511335338503409	0.806534176574926	0.0255587565456403	0.00144544781988465
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus057	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus057	noUKBB	1e-04	2760	0.159276236278126	0.00504768786031572	0.796176689829907	0.0252305317910926	0.0142688542405581
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus058	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus058	main	1e-06	2166	0.016220723553192	0.00036170476726524	0.961467794193654	0.0214345500665448	0.00051522741934371
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus058	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus058	main	5e-06	2166	0.0161873628604218	0.000360960859536668	0.959490371202295	0.0213904662476514	0.00257083883009463
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus058	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus058	main	1e-05	2166	0.0161458544708032	0.000360035266892337	0.957030001313354	0.0213356158180424	0.00512849313090846
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus058	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus058	main	1e-04	2166	0.0154334991226746	0.00034415050536736	0.914805822903474	0.0203942881192771	0.0490222393492072
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus058	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus058	noUKBB	1e-06	2111	0.0236897581112674	0.000520536824277551	0.954481048160215	0.0209694917058294	0.000339165198410187
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus058	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus058	noUKBB	5e-06	2111	0.0236576626878297	0.000519831589141267	0.953187895513399	0.0209410817612275	0.00169352844840207
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus058	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus058	noUKBB	1e-05	2111	0.0236176654994216	0.000518952727933136	0.951576373853451	0.0209056774018144	0.00338133051737952
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus058	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus058	noUKBB	1e-04	2111	0.0229201597779383	0.000503626382620914	0.923473259038514	0.0202882654226497	0.0328146893782773
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus059	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus059	main	1e-06	2008	1.08003158840869e-05	0.0291474574669432	0.000359441228372345	0.970041096651913	0.000441204336887936
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus059	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus059	main	5e-06	2008	1.07812888784452e-05	0.0290961081505329	0.000358807997793399	0.968332167244967	0.00220213531782912
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus059	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus059	main	1e-05	2008	1.07575991893353e-05	0.0290321753717933	0.000358019590209325	0.966204454291927	0.004394593146882
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus059	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus059	main	1e-04	2008	1.03483096916603e-05	0.0279276013618121	0.000344398181226187	0.929443711603114	0.0422739405441566
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus059	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus059	noUKBB	1e-06	1974	6.37241436230015e-06	0.017190850177466	0.000363830077541266	0.981494265506287	0.000944681824342266
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus059	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus059	noUKBB	5e-06	1974	6.34842539396865e-06	0.0171261351829518	0.000362460438388511	0.977799428115914	0.00470562783735107
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus059	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus059	noUKBB	1e-05	1974	6.3186919810868e-06	0.0170459234112345	0.00036076282280683	0.973219817849181	0.00936717722479574
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus059	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus059	noUKBB	1e-04	1974	5.82741418794027e-06	0.0157206042374748	0.000332713542359492	0.89755205531375	0.0863887994922281
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus060	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus060	main	1e-06	1926	0.0712576964319459	0.00162897088932232	0.905997485881059	0.0207072704010333	0.000408576396639339
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus060	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus060	main	5e-06	1926	0.0711414295961212	0.00162631299690599	0.904519225058398	0.0206734836112738	0.00203954873730127
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus060	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus060	main	1e-05	1926	0.0709966285120868	0.0016230028035873	0.902678168938749	0.0206314048555519	0.00407079489002477
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus060	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus060	main	1e-04	1926	0.0684874434969236	0.0015656421316839	0.870775435210619	0.0199022433025282	0.0392692358582455
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus060	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus060	noUKBB	1e-06	1871	0.0112242415163996	0.00025339745079062	0.966299598814685	0.0218109735546786	0.000411788663445831
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus060	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus060	noUKBB	5e-06	1871	0.0112057838573697	0.000252980752367042	0.964710571307602	0.0217751065865279	0.00205555749613328
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus060	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus060	noUKBB	1e-05	1871	0.0111827969752195	0.000252461802616186	0.962731621107071	0.0217304384209375	0.00410268169415588
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus060	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus060	noUKBB	1e-04	1871	0.0107845854822845	0.000243471816340692	0.9284494288267	0.0209566328743547	0.0395658810003204
Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids__locus061	Ratio_of_polyunsaturated_fatty_acids_to_monounsaturated_fatty_acids	locus061	main	1e-06	2079	7.9205201925373e-11	6.40915060851628e-10	0.109984567027605	0.889976069479501	3.93627727750707e-05
